"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"getimagingoutcome-request","getimagingoutcome-request","getimagingoutcome-request","","","",0,*,"","","","null {[]} {[]}
","GetImagingOutcome — Request","Logisk modell för requestparametrar i GetImagingOutcome
(RIV-TA urn:riv:clinicalprocess:healthcond:actoutcome:GetImagingOutcome:1).","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"getreferraloutcome","getreferraloutcome.referralOutcome.referralOutcomeHeader.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.orgUnitTelecom","getreferraloutcome.referralOutcome.referralOutcomeHeader.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.orgUnitTelecom","","","",0,1,"","","","string {[]} {[]}
","Telefon","Telefon","","","","","","","","","",,,,,"",,,,"getreferraloutcome.referralOutcome.referralOutcomeHeader.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.orgUnitTelecom",0,1,"",""
"getreferraloutcome","getreferraloutcome.referralOutcome.referralOutcomeHeader.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.orgUnitEmail","getreferraloutcome.referralOutcome.referralOutcomeHeader.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.orgUnitEmail","","","",0,1,"","","","string {[]} {[]}
","E-post","E-post","","","","","","","","","",,,,,"",,,,"getreferraloutcome.referralOutcome.referralOutcomeHeader.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.orgUnitEmail",0,1,"",""
"getreferraloutcome","getreferraloutcome.referralOutcome.referralOutcomeHeader.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.orgUnitAddress","getreferraloutcome.referralOutcome.referralOutcomeHeader.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.orgUnitAddress","","","",0,1,"","","","string {[]} {[]}
","Adress","Adress","","","","","","","","","",,,,,"",,,,"getreferraloutcome.referralOutcome.referralOutcomeHeader.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.orgUnitAddress",0,1,"",""
"getreferraloutcome","getreferraloutcome.referralOutcome.referralOutcomeHeader.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.orgUnitLocation","getreferraloutcome.referralOutcome.referralOutcomeHeader.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.orgUnitLocation","","","",0,1,"","","","string {[]} {[]}
","Plats","Plats","","","","","","","","","",,,,,"",,,,"getreferraloutcome.referralOutcome.referralOutcomeHeader.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.orgUnitLocation",0,1,"",""
"getreferraloutcome","getreferraloutcome.referralOutcome.referralOutcomeHeader.accountableHealthcareProfessional.healthcareProfessionalCareUnitHSAId","getreferraloutcome.referralOutcome.referralOutcomeHeader.accountableHealthcareProfessional.healthcareProfessionalCareUnitHSAId","","","",0,1,"","","","Identifier {[]} {[]}
","Vårdenhetens HSA-id","Regel 1: Krävs för spärrhantering och åtkomstkontroll.","","","","","","","","","",,,,,"",,,,"getreferraloutcome.referralOutcome.referralOutcomeHeader.accountableHealthcareProfessional.healthcareProfessionalCareUnitHSAId",0,1,"",""
"getreferraloutcome","getreferraloutcome.referralOutcome.referralOutcomeHeader.accountableHealthcareProfessional.healthcareProfessionalCareGiverHSAId","getreferraloutcome.referralOutcome.referralOutcomeHeader.accountableHealthcareProfessional.healthcareProfessionalCareGiverHSAId","","","",0,1,"","","","Identifier {[]} {[]}
","Vårdgivarens HSA-id","Regel 1: Krävs för spärrhantering och åtkomstkontroll.","","","","","","","","","",,,,,"",,,,"getreferraloutcome.referralOutcome.referralOutcomeHeader.accountableHealthcareProfessional.healthcareProfessionalCareGiverHSAId",0,1,"",""
"getreferraloutcome","getreferraloutcome.referralOutcome.referralOutcomeHeader.legalAuthenticator","getreferraloutcome.referralOutcome.referralOutcomeHeader.legalAuthenticator","","","",0,1,"","","","BackboneElement {[]} {[]}
","Juridiskt ansvarig","Juridiskt ansvarig","","","","","","","","","",,,,,"",,,,"getreferraloutcome.referralOutcome.referralOutcomeHeader.legalAuthenticator",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"getreferraloutcome","getreferraloutcome.referralOutcome.referralOutcomeHeader.legalAuthenticator.id","getreferraloutcome.referralOutcome.referralOutcomeHeader.legalAuthenticator.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"getreferraloutcome","getreferraloutcome.referralOutcome.referralOutcomeHeader.legalAuthenticator.extension","getreferraloutcome.referralOutcome.referralOutcomeHeader.legalAuthenticator.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getreferraloutcome","getreferraloutcome.referralOutcome.referralOutcomeHeader.legalAuthenticator.modifierExtension","getreferraloutcome.referralOutcome.referralOutcomeHeader.legalAuthenticator.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getreferraloutcome","getreferraloutcome.referralOutcome.referralOutcomeHeader.legalAuthenticator.signatureTime","getreferraloutcome.referralOutcome.referralOutcomeHeader.legalAuthenticator.signatureTime","","","",1,1,"","","","instant {[]} {[]}
","Signeringstidpunkt","Signeringstidpunkt","","","","","","","","","",,,,,"",,,,"getreferraloutcome.referralOutcome.referralOutcomeHeader.legalAuthenticator.signatureTime",1,1,"",""
"getreferraloutcome","getreferraloutcome.referralOutcome.referralOutcomeHeader.legalAuthenticator.legalAuthenticatorHSAid","getreferraloutcome.referralOutcome.referralOutcomeHeader.legalAuthenticator.legalAuthenticatorHSAid","","","",0,1,"","","","Identifier {[]} {[]}
","HSA-id","HSA-id","","","","","","","","","",,,,,"",,,,"getreferraloutcome.referralOutcome.referralOutcomeHeader.legalAuthenticator.legalAuthenticatorHSAid",0,1,"",""
"getreferraloutcome","getreferraloutcome.referralOutcome.referralOutcomeHeader.legalAuthenticator.legalAuthenticatorName","getreferraloutcome.referralOutcome.referralOutcomeHeader.legalAuthenticator.legalAuthenticatorName","","","",0,1,"","","","string {[]} {[]}
","Namn","Namn","","","","","","","","","",,,,,"",,,,"getreferraloutcome.referralOutcome.referralOutcomeHeader.legalAuthenticator.legalAuthenticatorName",0,1,"",""
"getreferraloutcome","getreferraloutcome.referralOutcome.referralOutcomeHeader.approvedForPatient","getreferraloutcome.referralOutcome.referralOutcomeHeader.approvedForPatient","","","",1,1,"","","","boolean {[]} {[]}
","Godkänd för patientvisning","Godkänd för patientvisning","","","","","","","","","",,,,,"",,,,"getreferraloutcome.referralOutcome.referralOutcomeHeader.approvedForPatient",1,1,"",""
"getreferraloutcome","getreferraloutcome.referralOutcome.referralOutcomeHeader.careContactId","getreferraloutcome.referralOutcome.referralOutcomeHeader.careContactId","","","",0,1,"","","","string {[]} {[]}
","Vårdkontaktid","Vårdkontaktid","","","","","","","","","",,,,,"",,,,"getreferraloutcome.referralOutcome.referralOutcomeHeader.careContactId",0,1,"",""
"getreferraloutcome","getreferraloutcome.referralOutcome.referralOutcomeBody","getreferraloutcome.referralOutcome.referralOutcomeBody","","","",1,1,"","","","BackboneElement {[]} {[]}
","Remissvarsinformation","Remissvarsinformation","","","","","","","","","",,,,,"",,,,"getreferraloutcome.referralOutcome.referralOutcomeBody",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"getreferraloutcome","getreferraloutcome.referralOutcome.referralOutcomeBody.id","getreferraloutcome.referralOutcome.referralOutcomeBody.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"getreferraloutcome","getreferraloutcome.referralOutcome.referralOutcomeBody.extension","getreferraloutcome.referralOutcome.referralOutcomeBody.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getreferraloutcome","getreferraloutcome.referralOutcome.referralOutcomeBody.modifierExtension","getreferraloutcome.referralOutcome.referralOutcomeBody.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getreferraloutcome","getreferraloutcome.referralOutcome.referralOutcomeBody.referralOutcomeTypeCode","getreferraloutcome.referralOutcome.referralOutcomeBody.referralOutcomeTypeCode","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Typ av remissvar","Kodas enligt referralOutcomeTypeCodeEnum. Se QUESTIONS.md ASSUME-002 angående canonicalURL.","","","","","","","","","",,,,,"",,,,"getreferraloutcome.referralOutcome.referralOutcomeBody.referralOutcomeTypeCode",1,1,"",""
"getreferraloutcome","getreferraloutcome.referralOutcome.referralOutcomeBody.referralOutcomeTitle","getreferraloutcome.referralOutcome.referralOutcomeBody.referralOutcomeTitle","","","",0,1,"","","","string {[]} {[]}
","Remissvarets titel","Remissvarets titel","","","","","","","","","",,,,,"",,,,"getreferraloutcome.referralOutcome.referralOutcomeBody.referralOutcomeTitle",0,1,"",""
"getreferraloutcome","getreferraloutcome.referralOutcome.referralOutcomeBody.referralOutcomeText","getreferraloutcome.referralOutcome.referralOutcomeBody.referralOutcomeText","","","",1,1,"","","","string {[]} {[]}
","Remissvarets text","Remissvarets text","","","","","","","","","",,,,,"",,,,"getreferraloutcome.referralOutcome.referralOutcomeBody.referralOutcomeText",1,1,"",""
"getreferraloutcome","getreferraloutcome.referralOutcome.referralOutcomeBody.clinicalInformation","getreferraloutcome.referralOutcome.referralOutcomeBody.clinicalInformation","","","",0,*,"","","","BackboneElement {[]} {[]}
","Klinisk information","Klinisk information","","","","","","","","","",,,,,"",,,,"getreferraloutcome.referralOutcome.referralOutcomeBody.clinicalInformation",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"getreferraloutcome","getreferraloutcome.referralOutcome.referralOutcomeBody.clinicalInformation.id","getreferraloutcome.referralOutcome.referralOutcomeBody.clinicalInformation.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"getreferraloutcome","getreferraloutcome.referralOutcome.referralOutcomeBody.clinicalInformation.extension","getreferraloutcome.referralOutcome.referralOutcomeBody.clinicalInformation.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getreferraloutcome","getreferraloutcome.referralOutcome.referralOutcomeBody.clinicalInformation.modifierExtension","getreferraloutcome.referralOutcome.referralOutcomeBody.clinicalInformation.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getreferraloutcome","getreferraloutcome.referralOutcome.referralOutcomeBody.clinicalInformation.clinicalInformationCode","getreferraloutcome.referralOutcome.referralOutcomeBody.clinicalInformation.clinicalInformationCode","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Klinisk informationskod","Klinisk informationskod","","","","","","","","","",,,,,"",,,,"getreferraloutcome.referralOutcome.referralOutcomeBody.clinicalInformation.clinicalInformationCode",1,1,"",""
"getreferraloutcome","getreferraloutcome.referralOutcome.referralOutcomeBody.clinicalInformation.clinicalInformationText","getreferraloutcome.referralOutcome.referralOutcomeBody.clinicalInformation.clinicalInformationText","","","",1,1,"","","","string {[]} {[]}
","Klinisk informationstext","Klinisk informationstext","","","","","","","","","",,,,,"",,,,"getreferraloutcome.referralOutcome.referralOutcomeBody.clinicalInformation.clinicalInformationText",1,1,"",""
"getreferraloutcome","getreferraloutcome.referralOutcome.referralOutcomeBody.act","getreferraloutcome.referralOutcome.referralOutcomeBody.act","","","",0,*,"","","","BackboneElement {[]} {[]}
","Åtgärd","Åtgärd","","","","","","","","","",,,,,"",,,,"getreferraloutcome.referralOutcome.referralOutcomeBody.act",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"getreferraloutcome","getreferraloutcome.referralOutcome.referralOutcomeBody.act.id","getreferraloutcome.referralOutcome.referralOutcomeBody.act.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"getreferraloutcome","getreferraloutcome.referralOutcome.referralOutcomeBody.act.extension","getreferraloutcome.referralOutcome.referralOutcomeBody.act.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getreferraloutcome","getreferraloutcome.referralOutcome.referralOutcomeBody.act.modifierExtension","getreferraloutcome.referralOutcome.referralOutcomeBody.act.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getreferraloutcome","getreferraloutcome.referralOutcome.referralOutcomeBody.act.actId","getreferraloutcome.referralOutcome.referralOutcomeBody.act.actId","","","",0,1,"","","","string {[]} {[]}
","Åtgärdens id","Åtgärdens id","","","","","","","","","",,,,,"",,,,"getreferraloutcome.referralOutcome.referralOutcomeBody.act.actId",0,1,"",""
"getreferraloutcome","getreferraloutcome.referralOutcome.referralOutcomeBody.act.actCode","getreferraloutcome.referralOutcome.referralOutcomeBody.act.actCode","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Åtgärdskod","Åtgärdskod","","","","","","","","","",,,,,"",,,,"getreferraloutcome.referralOutcome.referralOutcomeBody.act.actCode",0,1,"",""
"getreferraloutcome","getreferraloutcome.referralOutcome.referralOutcomeBody.act.actText","getreferraloutcome.referralOutcome.referralOutcomeBody.act.actText","","","",1,1,"","","","string {[]} {[]}
","Åtgärdstext","Åtgärdstext","","","","","","","","","",,,,,"",,,,"getreferraloutcome.referralOutcome.referralOutcomeBody.act.actText",1,1,"",""
"getreferraloutcome","getreferraloutcome.referralOutcome.referralOutcomeBody.act.actTime","getreferraloutcome.referralOutcome.referralOutcomeBody.act.actTime","","","",0,1,"","","","instant {[]} {[]}
","Tidpunkt för åtgärd","Tidpunkt för åtgärd","","","","","","","","","",,,,,"",,,,"getreferraloutcome.referralOutcome.referralOutcomeBody.act.actTime",0,1,"",""
"getreferraloutcome","getreferraloutcome.referralOutcome.referralOutcomeBody.act.actResult","getreferraloutcome.referralOutcome.referralOutcomeBody.act.actResult","","","",0,*,"","","","BackboneElement {[]} {[]}
","Resultat (multimedia)","Resultat (multimedia)","","","","","","","","","",,,,,"",,,,"getreferraloutcome.referralOutcome.referralOutcomeBody.act.actResult",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"getreferraloutcome","getreferraloutcome.referralOutcome.referralOutcomeBody.act.actResult.id","getreferraloutcome.referralOutcome.referralOutcomeBody.act.actResult.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"getreferraloutcome","getreferraloutcome.referralOutcome.referralOutcomeBody.act.actResult.extension","getreferraloutcome.referralOutcome.referralOutcomeBody.act.actResult.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getreferraloutcome","getreferraloutcome.referralOutcome.referralOutcomeBody.act.actResult.modifierExtension","getreferraloutcome.referralOutcome.referralOutcomeBody.act.actResult.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getreferraloutcome","getreferraloutcome.referralOutcome.referralOutcomeBody.act.actResult.mediaType","getreferraloutcome.referralOutcome.referralOutcomeBody.act.actResult.mediaType","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Medietyp","Medietyp","","","","","","","","","",,,,,"",,,,"getreferraloutcome.referralOutcome.referralOutcomeBody.act.actResult.mediaType",1,1,"",""
"getreferraloutcome","getreferraloutcome.referralOutcome.referralOutcomeBody.act.actResult.value","getreferraloutcome.referralOutcome.referralOutcomeBody.act.actResult.value","","","",0,1,"","","","base64Binary {[]} {[]}
","Binärt innehåll","Binärt innehåll","","","","","","","","","",,,,,"",,,,"getreferraloutcome.referralOutcome.referralOutcomeBody.act.actResult.value",0,1,"",""
"getreferraloutcome","getreferraloutcome.referralOutcome.referralOutcomeBody.act.actResult.reference","getreferraloutcome.referralOutcome.referralOutcomeBody.act.actResult.reference","","","",0,1,"","","","url {[]} {[]}
","Referens-URL","Referens-URL","","","","","","","","","",,,,,"",,,,"getreferraloutcome.referralOutcome.referralOutcomeBody.act.actResult.reference",0,1,"",""
"getreferraloutcome","getreferraloutcome.referralOutcome.referralOutcomeBody.attested","getreferraloutcome.referralOutcome.referralOutcomeBody.attested","","","",0,1,"","","","BackboneElement {[]} {[]}
","Attestering","Attestering","","","","","","","","","",,,,,"",,,,"getreferraloutcome.referralOutcome.referralOutcomeBody.attested",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"getreferraloutcome","getreferraloutcome.referralOutcome.referralOutcomeBody.attested.id","getreferraloutcome.referralOutcome.referralOutcomeBody.attested.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"getreferraloutcome","getreferraloutcome.referralOutcome.referralOutcomeBody.attested.extension","getreferraloutcome.referralOutcome.referralOutcomeBody.attested.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
